Zipcode,Median Age,Population,Asian,Black,Hispanic,White,American Indian,Native Hawaaiian,Two or more races
42456,48.4,1428.0,3.0,0.0,60.0,1375.0,0.0,0.0,4.0
42459,43.0,4389.0,6.0,117.0,58.0,4232.0,0.0,0.0,0.0
42462,37.0,1202.0,0.0,0.0,47.0,1198.0,0.0,0.0,4.0
42539,43.1,9182.0,34.0,118.0,248.0,8808.0,44.0,0.0,136.0
42567,40.9,5610.0,0.0,4.0,58.0,5390.0,85.0,0.0,75.0
42602,42.0,10139.0,30.0,37.0,289.0,9836.0,0.0,0.0,151.0
42603,28.9,59.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0
42629,44.3,5382.0,52.0,47.0,97.0,5215.0,4.0,0.0,49.0
42635,37.2,4917.0,36.0,896.0,396.0,3425.0,89.0,0.0,381.0
42647,39.6,3806.0,0.0,0.0,0.0,3793.0,0.0,5.0,8.0
42649,41.1,2087.0,0.0,0.0,0.0,2070.0,0.0,0.0,17.0
42718,37.5,25709.0,273.0,1095.0,618.0,23487.0,21.0,0.0,778.0
42733,50.7,1252.0,0.0,0.0,0.0,1235.0,9.0,0.0,8.0
42754,39.5,16225.0,0.0,327.0,87.0,15546.0,96.0,0.0,125.0
42354,44.8,179.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0
42355,52.0,1903.0,0.0,33.0,74.0,1870.0,0.0,0.0,0.0
42368,44.4,1303.0,0.0,11.0,28.0,1292.0,0.0,0.0,0.0
42370,50.4,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
42049,44.3,1665.0,0.0,55.0,12.0,1555.0,0.0,0.0,55.0
42032,29.9,214.0,1.0,16.0,2.0,178.0,0.0,0.0,18.0
42038,48.6,5134.0,19.0,275.0,96.0,4699.0,50.0,0.0,76.0
42045,50.2,2207.0,0.0,0.0,23.0,2194.0,0.0,0.0,13.0
42055,58.2,2828.0,12.0,196.0,58.0,2587.0,0.0,0.0,33.0
42058,41.9,2509.0,0.0,32.0,130.0,2477.0,0.0,0.0,0.0
42061,54.9,78.0,14.0,0.0,0.0,55.0,0.0,0.0,9.0
42064,43.5,8074.0,0.0,71.0,103.0,7809.0,20.0,0.0,142.0
42069,30.7,610.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0
42101,27.4,61768.0,2189.0,7761.0,4603.0,46760.0,185.0,112.0,2923.0
42140,46.6,920.0,0.0,0.0,7.0,911.0,0.0,0.0,9.0
42151,59.2,82.0,0.0,0.0,7.0,82.0,0.0,0.0,0.0
42170,48.0,1481.0,30.0,138.0,0.0,1313.0,0.0,0.0,0.0
42171,38.4,7586.0,7.0,209.0,72.0,7174.0,0.0,0.0,196.0
42210,50.0,4185.0,0.0,0.0,7.0,4074.0,34.0,0.0,77.0
42223,22.1,20311.0,643.0,3140.0,4130.0,14404.0,308.0,201.0,1315.0
42320,38.0,9000.0,47.0,110.0,643.0,8493.0,5.0,0.0,185.0
42327,40.0,3957.0,4.0,76.0,15.0,3834.0,0.0,0.0,35.0
42328,45.8,1316.0,13.0,12.0,0.0,1285.0,0.0,0.0,6.0
42352,48.7,1916.0,0.0,0.0,0.0,1857.0,21.0,0.0,38.0
42376,39.7,6077.0,0.0,78.0,39.0,5785.0,16.0,0.0,180.0
42378,36.8,3321.0,0.0,37.0,8.0,3219.0,0.0,0.0,65.0
42436,41.8,1150.0,0.0,0.0,10.0,1150.0,0.0,0.0,0.0
42528,46.8,1662.0,0.0,0.0,74.0,1655.0,7.0,0.0,0.0
42541,45.8,556.0,0.0,0.0,0.0,556.0,0.0,0.0,0.0
42553,41.3,5637.0,15.0,8.0,44.0,5567.0,0.0,0.0,47.0
42638,40.5,88.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0
42715,60.2,232.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0
42716,39.3,1566.0,15.0,21.0,21.0,1489.0,0.0,0.0,41.0
42746,36.1,2141.0,16.0,23.0,0.0,2091.0,0.0,0.0,11.0
42154,43.3,522.0,0.0,0.0,0.0,522.0,0.0,0.0,0.0
42234,36.2,2509.0,0.0,629.0,98.0,1683.0,0.0,0.0,92.0
42240,37.8,41027.0,506.0,10796.0,1293.0,28213.0,155.0,123.0,970.0
42273,38.3,500.0,0.0,0.0,0.0,488.0,7.0,5.0,0.0
42276,40.8,14344.0,30.0,1509.0,368.0,12563.0,17.0,0.0,223.0
42285,39.5,432.0,10.0,0.0,0.0,422.0,0.0,0.0,0.0
42321,78.9,108.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0
42323,52.0,631.0,0.0,0.0,0.0,597.0,0.0,0.0,34.0
42330,40.6,8959.0,71.0,587.0,414.0,8031.0,17.0,0.0,217.0
42372,49.2,1599.0,2.0,40.0,0.0,1550.0,0.0,0.0,7.0
42409,39.4,2758.0,4.0,80.0,19.0,2610.0,0.0,0.0,57.0
42420,40.8,38066.0,192.0,3001.0,1084.0,33046.0,76.0,12.0,1229.0
42441,40.7,1679.0,0.0,19.0,77.0,1616.0,0.0,0.0,44.0
42458,51.8,1192.0,0.0,0.0,0.0,1144.0,0.0,0.0,48.0
42501,41.5,17390.0,67.0,211.0,338.0,16570.0,90.0,0.0,405.0
42519,42.1,3524.0,84.0,1.0,48.0,3412.0,0.0,0.0,27.0
42566,30.2,493.0,0.0,0.0,0.0,488.0,0.0,0.0,5.0
42631,21.7,222.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0
42653,43.5,4339.0,43.0,65.0,30.0,4199.0,15.0,0.0,17.0
42726,39.3,4776.0,16.0,16.0,152.0,4688.0,0.0,0.0,56.0
42728,40.9,16656.0,120.0,603.0,276.0,15723.0,45.0,0.0,143.0
42741,39.3,634.0,0.0,0.0,20.0,634.0,0.0,0.0,0.0
42753,48.6,790.0,0.0,0.0,28.0,768.0,0.0,0.0,22.0
42023,42.9,2343.0,27.0,23.0,24.0,2210.0,25.0,0.0,58.0
42056,44.9,1753.0,12.0,143.0,0.0,1568.0,12.0,0.0,18.0
42021,44.9,1491.0,11.0,15.0,66.0,1434.0,6.0,0.0,18.0
42081,50.8,1659.0,10.0,0.0,19.0,1618.0,13.0,0.0,15.0
42371,53.1,313.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0
42301,38.4,44079.0,662.0,2596.0,1090.0,38797.0,73.0,16.0,1519.0
42303,38.2,41091.0,1105.0,1565.0,1915.0,37035.0,80.0,237.0,891.0
42351,41.1,4143.0,30.0,90.0,47.0,3999.0,8.0,0.0,16.0
42442,43.8,3227.0,0.0,53.0,5.0,3055.0,0.0,3.0,116.0
42445,44.2,10421.0,0.0,768.0,318.0,9572.0,0.0,12.0,69.0
42451,24.3,949.0,0.0,0.0,0.0,949.0,0.0,0.0,0.0
42565,31.5,846.0,0.0,8.0,37.0,838.0,0.0,0.0,0.0
42633,41.7,19613.0,32.0,407.0,685.0,18445.0,5.0,0.0,276.0
42701,38.7,50647.0,1406.0,4601.0,2314.0,41589.0,132.0,138.0,2324.0
42712,41.5,1737.0,0.0,0.0,15.0,1716.0,4.0,0.0,17.0
42765,36.3,6192.0,35.0,176.0,85.0,5878.0,13.0,0.0,90.0
42204,32.7,514.0,0.0,57.0,0.0,457.0,0.0,0.0,0.0
42254,34.3,135.0,0.0,3.0,3.0,130.0,0.0,0.0,2.0
42324,40.4,1249.0,46.0,0.0,0.0,1195.0,8.0,0.0,0.0
42326,35.9,456.0,0.0,0.0,0.0,456.0,0.0,0.0,0.0
42001,41.1,29489.0,448.0,3663.0,879.0,24140.0,152.0,27.0,821.0
42133,44.9,1369.0,0.0,2.0,43.0,1339.0,0.0,0.0,28.0
42784,38.3,2208.0,0.0,70.0,29.0,2121.0,2.0,0.0,15.0
42788,38.1,333.0,19.0,20.0,0.0,294.0,0.0,0.0,0.0
42265,33.2,954.0,0.0,0.0,0.0,954.0,0.0,0.0,0.0
42044,52.7,3580.0,0.0,0.0,0.0,3566.0,7.0,0.0,7.0
42103,37.9,20798.0,872.0,1715.0,1114.0,17576.0,247.0,0.0,285.0
42088,43.4,2416.0,35.0,16.0,42.0,2326.0,3.0,0.0,30.0
42211,46.4,13064.0,54.0,821.0,316.0,11962.0,0.0,0.0,177.0
42374,43.0,504.0,0.0,0.0,0.0,485.0,0.0,0.0,19.0
42037,66.2,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0
42102,24.5,352.0,0.0,0.0,253.0,129.0,0.0,0.0,0.0
42124,31.9,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0
42130,37.6,308.0,0.0,0.0,14.0,308.0,0.0,0.0,0.0
42156,59.4,331.0,0.0,7.0,28.0,324.0,0.0,0.0,0.0
42163,-666666666.0,88.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0
42322,-666666666.0,78.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0
42356,72.6,104.0,0.0,10.0,0.0,94.0,0.0,0.0,0.0
42367,49.3,738.0,0.0,0.0,6.0,726.0,0.0,0.0,12.0
42758,34.3,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0
42764,43.5,605.0,0.0,0.0,0.0,605.0,0.0,0.0,0.0
42078,50.6,1800.0,3.0,10.0,11.0,1726.0,0.0,3.0,58.0
42083,37.8,260.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0
42084,49.5,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0
42085,38.5,949.0,13.0,0.0,29.0,845.0,6.0,46.0,39.0
42332,54.8,144.0,0.0,0.0,0.0,132.0,0.0,0.0,12.0
42344,30.7,854.0,0.0,0.0,0.0,854.0,0.0,0.0,0.0
42349,45.5,1323.0,0.0,12.0,0.0,1307.0,4.0,0.0,0.0
42350,41.8,1556.0,15.0,0.0,65.0,1494.0,27.0,0.0,20.0
42361,50.0,423.0,0.0,0.0,6.0,423.0,0.0,0.0,0.0
42404,39.6,2399.0,0.0,14.0,0.0,2377.0,0.0,0.0,8.0
42406,44.3,3155.0,0.0,138.0,62.0,2977.0,16.0,0.0,24.0
42413,44.7,3097.0,0.0,60.0,47.0,2985.0,0.0,0.0,52.0
42450,39.4,3956.0,0.0,353.0,6.0,3416.0,8.0,0.0,163.0
42452,41.5,2300.0,2.0,206.0,0.0,2050.0,1.0,0.0,41.0
42461,42.7,1175.0,0.0,31.0,0.0,1131.0,0.0,0.0,11.0
42518,41.9,2644.0,0.0,9.0,74.0,2588.0,0.0,0.0,47.0
42533,45.6,776.0,0.0,14.0,0.0,762.0,0.0,0.0,0.0
42743,45.1,8716.0,0.0,244.0,94.0,8285.0,77.0,0.0,110.0
42748,40.3,9031.0,38.0,440.0,332.0,8243.0,0.0,0.0,92.0
42749,39.5,5568.0,49.0,496.0,157.0,4840.0,7.0,0.0,176.0
42762,23.9,152.0,0.0,0.0,106.0,46.0,0.0,0.0,0.0
42003,43.2,28164.0,108.0,2960.0,688.0,24236.0,74.0,0.0,682.0
42029,43.5,6354.0,0.0,43.0,147.0,6192.0,22.0,0.0,81.0
42031,47.3,2898.0,16.0,361.0,5.0,2418.0,18.0,0.0,85.0
42036,42.9,1153.0,0.0,0.0,0.0,1153.0,0.0,0.0,0.0
42040,42.5,890.0,0.0,33.0,22.0,823.0,0.0,0.0,30.0
42051,36.7,3440.0,28.0,0.0,401.0,3077.0,36.0,0.0,0.0
42076,47.5,1252.0,0.0,0.0,10.0,1131.0,19.0,57.0,45.0
42082,41.9,1533.0,0.0,41.0,0.0,1492.0,0.0,0.0,0.0
42104,36.3,34955.0,2004.0,1642.0,805.0,30238.0,26.0,365.0,519.0
42732,34.6,2452.0,0.0,20.0,0.0,2432.0,0.0,0.0,0.0
42740,49.6,2069.0,58.0,0.0,0.0,2011.0,0.0,0.0,0.0
42757,44.9,2879.0,0.0,0.0,119.0,2777.0,0.0,0.0,95.0
42776,43.0,2503.0,4.0,18.0,24.0,2428.0,8.0,0.0,42.0
42782,45.4,968.0,0.0,41.0,0.0,876.0,0.0,0.0,51.0
42035,34.2,912.0,0.0,0.0,22.0,899.0,0.0,0.0,13.0
42123,40.2,737.0,13.0,0.0,18.0,724.0,0.0,0.0,0.0
42153,47.3,429.0,0.0,0.0,0.0,429.0,0.0,0.0,0.0
42167,41.9,8143.0,31.0,263.0,294.0,7701.0,13.0,3.0,64.0
42232,37.9,1162.0,0.0,26.0,33.0,1136.0,0.0,0.0,0.0
42280,24.0,519.0,0.0,0.0,0.0,519.0,0.0,0.0,0.0
42286,30.7,1319.0,0.0,73.0,118.0,1088.0,0.0,0.0,40.0
42325,47.4,2290.0,13.0,0.0,5.0,2223.0,25.0,11.0,13.0
42339,48.8,829.0,0.0,38.0,0.0,791.0,0.0,0.0,0.0
42345,39.2,11246.0,88.0,494.0,47.0,10513.0,4.0,0.0,142.0
42369,40.1,278.0,0.0,0.0,13.0,278.0,0.0,0.0,0.0
42411,44.5,1934.0,0.0,31.0,8.0,1895.0,0.0,0.0,8.0
42437,34.1,8155.0,62.0,1802.0,207.0,5889.0,0.0,0.0,352.0
42453,42.8,622.0,0.0,0.0,0.0,619.0,0.0,0.0,3.0
42455,41.4,3110.0,0.0,27.0,640.0,2696.0,4.0,9.0,200.0
42464,41.3,1571.0,5.0,6.0,6.0,1552.0,0.0,3.0,5.0
42503,42.8,24240.0,363.0,297.0,1041.0,23217.0,29.0,0.0,208.0
42516,35.2,743.0,0.0,0.0,0.0,743.0,0.0,0.0,0.0
42544,46.7,5889.0,0.0,28.0,0.0,5830.0,0.0,0.0,31.0
42713,37.0,1938.0,0.0,52.0,39.0,1796.0,82.0,0.0,8.0
42054,40.5,850.0,0.0,0.0,20.0,803.0,0.0,0.0,27.0
42060,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42066,39.0,23792.0,89.0,1592.0,1968.0,20745.0,7.0,19.0,729.0
42127,40.0,6280.0,71.0,162.0,200.0,5861.0,0.0,0.0,140.0
42025,43.3,19468.0,41.0,248.0,367.0,18867.0,17.0,0.0,261.0
42039,40.2,1797.0,5.0,1.0,35.0,1781.0,0.0,0.0,8.0
42053,45.5,5044.0,17.0,32.0,96.0,4860.0,9.0,0.0,69.0
42634,33.9,1862.0,0.0,28.0,6.0,1791.0,14.0,0.0,29.0
47982,49.8,173.0,0.0,0.0,8.0,170.0,0.0,0.0,3.0
47987,43.9,4074.0,0.0,19.0,72.0,3967.0,0.0,0.0,88.0
47990,37.4,1964.0,0.0,0.0,28.0,1931.0,4.0,0.0,29.0
47997,32.0,134.0,0.0,1.0,2.0,132.0,0.0,0.0,1.0
47368,45.5,2831.0,13.0,0.0,50.0,2742.0,0.0,0.0,64.0
47381,42.5,122.0,0.0,0.0,0.0,119.0,0.0,0.0,3.0
47451,40.6,1111.0,9.0,0.0,32.0,1069.0,0.0,0.0,26.0
47460,47.1,10917.0,99.0,68.0,174.0,10533.0,80.0,0.0,137.0
47462,37.6,4812.0,20.0,0.0,42.0,4691.0,49.0,0.0,39.0
47516,47.5,1100.0,0.0,0.0,66.0,1034.0,0.0,0.0,0.0
47610,36.8,5444.0,9.0,46.0,7.0,5315.0,23.0,0.0,51.0
47612,44.3,715.0,0.0,0.0,5.0,702.0,0.0,0.0,13.0
47619,44.7,1753.0,0.0,3.0,2.0,1731.0,0.0,3.0,14.0
47970,43.6,1779.0,9.0,17.0,88.0,1666.0,4.0,0.0,73.0
47981,33.5,1130.0,0.0,0.0,0.0,1090.0,0.0,0.0,40.0
47983,23.3,303.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0
47243,31.1,5907.0,11.0,129.0,73.0,5585.0,52.0,0.0,97.0
47280,22.4,979.0,0.0,0.0,138.0,979.0,0.0,0.0,0.0
47337,29.5,138.0,0.0,0.0,5.0,134.0,0.0,0.0,0.0
47846,49.1,532.0,0.0,0.0,0.0,532.0,0.0,0.0,0.0
47853,27.2,121.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0
47854,50.6,612.0,0.0,0.0,0.0,612.0,0.0,0.0,0.0
47868,46.5,3072.0,0.0,0.0,0.0,3028.0,0.0,0.0,44.0
47901,28.5,3715.0,211.0,156.0,297.0,3256.0,0.0,0.0,68.0
47906,22.6,77702.0,14123.0,2774.0,4131.0,57098.0,359.0,66.0,2137.0
47921,30.8,1140.0,7.0,16.0,106.0,1058.0,2.0,5.0,52.0
47932,41.6,5317.0,72.0,16.0,132.0,5178.0,0.0,0.0,51.0
47940,36.8,1739.0,0.0,3.0,48.0,1672.0,0.0,0.0,36.0
47546,40.6,21538.0,115.0,93.0,1192.0,20883.0,0.0,0.0,194.0
47025,40.2,22794.0,213.0,239.0,430.0,22109.0,23.0,0.0,122.0
47141,43.3,1542.0,0.0,0.0,186.0,1542.0,0.0,0.0,0.0
47232,42.0,3327.0,0.0,13.0,93.0,3109.0,0.0,0.0,22.0
47429,39.3,9269.0,127.0,20.0,34.0,9015.0,0.0,0.0,107.0
47611,42.1,1489.0,0.0,0.0,16.0,1456.0,0.0,0.0,33.0
47992,40.9,1357.0,0.0,0.0,268.0,1342.0,0.0,0.0,0.0
47040,48.8,5103.0,13.0,89.0,74.0,4870.0,6.0,0.0,82.0
47161,46.1,3305.0,0.0,1.0,58.0,3300.0,0.0,0.0,2.0
47150,39.2,47912.0,571.0,3845.0,2243.0,41279.0,297.0,13.0,1552.0
47250,42.2,22202.0,245.0,516.0,780.0,20861.0,8.0,0.0,247.0
47711,39.7,32612.0,488.0,1718.0,401.0,29377.0,32.0,0.0,819.0
47725,40.0,17326.0,521.0,508.0,337.0,15835.0,16.0,0.0,276.0
47802,37.3,34894.0,1096.0,2723.0,1310.0,29128.0,132.0,71.0,1276.0
47837,44.7,1008.0,0.0,0.0,0.0,1007.0,0.0,0.0,1.0
47858,32.3,724.0,0.0,0.0,33.0,724.0,0.0,0.0,0.0
47865,-666666666.0,55.0,0.0,0.0,0.0,18.0,0.0,0.0,37.0
47917,36.7,492.0,0.0,0.0,119.0,489.0,0.0,0.0,1.0
47925,31.9,133.0,0.0,0.0,0.0,117.0,0.0,0.0,16.0
47963,44.0,2057.0,0.0,0.0,57.0,2027.0,14.0,0.0,2.0
47967,46.6,680.0,10.0,9.0,3.0,659.0,0.0,0.0,2.0
47974,48.4,1176.0,0.0,13.0,13.0,1127.0,4.0,0.0,29.0
47978,39.2,11515.0,72.0,108.0,574.0,10825.0,0.0,0.0,161.0
47283,40.2,3193.0,11.0,0.0,58.0,3100.0,0.0,0.0,74.0
47362,42.6,29873.0,33.0,1129.0,613.0,27826.0,118.0,21.0,538.0
47106,42.4,5005.0,0.0,3.0,27.0,4978.0,0.0,0.0,0.0
47670,41.0,12048.0,10.0,658.0,235.0,11004.0,0.0,0.0,291.0
47930,40.5,1294.0,0.0,0.0,9.0,1256.0,0.0,0.0,27.0
47665,40.1,3746.0,29.0,5.0,6.0,3673.0,0.0,0.0,39.0
47872,42.0,8747.0,0.0,79.0,132.0,8307.0,109.0,0.0,252.0
47123,53.6,122.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
68407,49.7,585.0,0.0,0.0,4.0,580.0,0.0,0.0,5.0
68437,53.4,234.0,0.0,0.0,6.0,234.0,0.0,0.0,0.0
68447,44.4,586.0,0.0,0.0,0.0,585.0,0.0,0.0,1.0
68460,40.3,727.0,6.0,0.0,6.0,716.0,0.0,0.0,5.0
68465,39.7,2212.0,74.0,1.0,161.0,2063.0,0.0,0.0,32.0
68502,34.6,25894.0,736.0,1700.0,2727.0,21733.0,226.0,20.0,1035.0
68523,42.0,1531.0,7.0,0.0,113.0,1449.0,0.0,0.0,75.0
68532,47.7,569.0,49.0,0.0,6.0,520.0,0.0,0.0,0.0
68621,37.7,516.0,0.0,0.0,0.0,483.0,0.0,0.0,33.0
58353,55.8,139.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0
58361,46.5,239.0,0.0,0.0,14.0,238.0,0.0,0.0,1.0
58372,35.8,121.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0
58386,57.9,119.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0
58401,40.8,17153.0,68.0,267.0,469.0,15900.0,267.0,0.0,510.0
58431,64.6,105.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0
58433,46.5,1139.0,8.0,20.0,21.0,1099.0,0.0,0.0,0.0
58454,52.5,324.0,0.0,0.0,15.0,311.0,4.0,0.0,9.0
58532,40.5,297.0,0.0,0.0,26.0,272.0,5.0,3.0,17.0
58542,52.3,239.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0
58568,31.3,697.0,0.0,3.0,109.0,233.0,431.0,3.0,18.0
58576,40.0,960.0,0.0,3.0,26.0,935.0,14.0,0.0,2.0
58581,53.1,254.0,0.0,0.0,0.0,252.0,2.0,0.0,0.0
58634,38.5,315.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0
58636,36.3,1015.0,0.0,34.0,20.0,713.0,217.0,0.0,31.0
58638,47.5,1118.0,6.0,0.0,34.0,1081.0,4.0,0.0,20.0
58651,54.3,504.0,0.0,0.0,5.0,504.0,0.0,0.0,0.0
58716,63.3,104.0,0.0,0.0,4.0,96.0,0.0,0.0,8.0
58756,55.9,185.0,0.0,0.0,3.0,174.0,11.0,0.0,0.0
58759,43.3,819.0,0.0,0.0,0.0,785.0,16.0,0.0,18.0
58761,44.3,876.0,3.0,4.0,47.0,863.0,0.0,0.0,6.0
58768,40.2,268.0,0.0,0.0,18.0,256.0,0.0,0.0,12.0
58778,71.3,98.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0
58785,37.6,1163.0,0.0,3.0,53.0,1082.0,61.0,0.0,4.0
58795,56.7,142.0,0.0,0.0,15.0,123.0,0.0,0.0,19.0
58844,42.8,83.0,0.0,0.0,0.0,81.0,0.0,0.0,2.0
58571,51.5,527.0,6.0,0.0,4.0,516.0,1.0,0.0,1.0
58573,52.4,608.0,0.0,0.0,0.0,600.0,3.0,0.0,5.0
58620,47.7,132.0,0.0,0.0,0.0,118.0,5.0,0.0,9.0
58655,51.5,561.0,5.0,0.0,19.0,510.0,0.0,0.0,37.0
58621,48.1,1351.0,0.0,0.0,51.0,1226.0,40.0,0.0,85.0
58626,36.9,430.0,4.0,12.0,44.0,389.0,7.0,0.0,2.0
58653,41.7,782.0,0.0,0.0,0.0,757.0,0.0,0.0,25.0
58704,23.3,4696.0,32.0,426.0,608.0,3499.0,170.0,26.0,372.0
58744,57.3,109.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0
58752,35.0,255.0,7.0,0.0,0.0,248.0,0.0,0.0,0.0
58776,31.3,217.0,0.0,0.0,55.0,157.0,0.0,0.0,0.0
58790,37.3,1839.0,3.0,6.0,29.0,1767.0,34.0,0.0,23.0
58030,47.0,604.0,0.0,0.0,21.0,593.0,3.0,0.0,6.0
58038,53.5,321.0,0.0,0.0,0.0,315.0,3.0,0.0,3.0
58041,44.5,1514.0,0.0,7.0,57.0,1406.0,31.0,0.0,21.0
58064,36.1,522.0,0.0,0.0,13.0,500.0,0.0,0.0,11.0
58079,46.5,484.0,0.0,0.0,9.0,484.0,0.0,0.0,0.0
58081,40.1,811.0,2.0,0.0,36.0,772.0,5.0,0.0,6.0
58214,54.3,319.0,6.0,0.0,3.0,281.0,13.0,0.0,19.0
58230,52.1,585.0,0.0,0.0,7.0,585.0,0.0,0.0,0.0
58243,36.8,665.0,0.0,0.0,132.0,629.0,0.0,0.0,4.0
58730,47.1,1448.0,20.0,69.0,79.0,1351.0,8.0,0.0,0.0
58733,39.5,352.0,1.0,0.0,6.0,349.0,0.0,0.0,2.0
58736,38.3,597.0,3.0,0.0,11.0,579.0,1.0,0.0,9.0
44081,43.0,7137.0,46.0,47.0,594.0,6550.0,49.0,0.0,312.0
44087,43.7,20845.0,1399.0,3666.0,855.0,15019.0,33.0,0.0,604.0
44092,44.9,16812.0,267.0,1955.0,347.0,14085.0,0.0,0.0,422.0
44104,30.7,19814.0,0.0,18862.0,167.0,596.0,47.0,9.0,289.0
44108,41.3,21250.0,38.0,18985.0,165.0,1544.0,56.0,0.0,592.0
44120,40.2,34902.0,1292.0,24448.0,631.0,8064.0,79.0,9.0,787.0
44121,37.8,32729.0,843.0,17439.0,1110.0,12510.0,24.0,10.0,1455.0
44126,40.4,16262.0,339.0,448.0,655.0,15114.0,0.0,0.0,286.0
44133,43.7,30092.0,1196.0,677.0,454.0,27660.0,38.0,0.0,483.0
44145,46.9,32275.0,1591.0,955.0,841.0,28656.0,36.0,24.0,899.0
44147,43.3,19381.0,928.0,655.0,313.0,17336.0,30.0,0.0,412.0
44202,45.1,20455.0,883.0,695.0,508.0,18560.0,0.0,0.0,307.0
44254,47.8,5049.0,8.0,8.0,119.0,4956.0,13.0,0.0,57.0
44255,46.6,8140.0,0.0,85.0,45.0,8045.0,0.0,0.0,10.0
44280,49.3,4484.0,0.0,13.0,94.0,4453.0,0.0,0.0,18.0
44286,51.4,6126.0,67.0,125.0,17.0,5832.0,0.0,0.0,102.0
44833,42.7,16658.0,13.0,107.0,206.0,16319.0,15.0,0.0,127.0
44805,37.6,33290.0,237.0,363.0,300.0,32043.0,12.0,0.0,567.0
44814,40.3,2894.0,0.0,0.0,154.0,2800.0,0.0,0.0,86.0
44820,42.8,17374.0,161.0,67.0,194.0,16884.0,17.0,21.0,191.0
44828,37.9,109.0,0.0,0.0,0.0,101.0,0.0,0.0,8.0
44837,36.4,4642.0,0.0,10.0,72.0,4522.0,0.0,0.0,81.0
44838,43.1,235.0,0.0,0.0,5.0,229.0,2.0,0.0,4.0
44865,38.2,3076.0,0.0,93.0,141.0,2863.0,7.0,0.0,75.0
44878,32.6,3153.0,0.0,0.0,8.0,3152.0,0.0,0.0,1.0
44887,48.9,800.0,0.0,0.0,38.0,798.0,2.0,0.0,0.0
44904,44.9,13427.0,32.0,286.0,218.0,12858.0,8.0,0.0,160.0
44022,49.0,16551.0,280.0,409.0,159.0,15708.0,0.0,1.0,151.0
44026,50.6,10967.0,143.0,127.0,97.0,10695.0,0.0,0.0,2.0
44080,56.4,143.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0
44836,44.1,2330.0,0.0,5.0,154.0,2259.0,21.0,0.0,41.0
44851,38.6,4697.0,22.0,38.0,152.0,4589.0,0.0,4.0,35.0
44856,60.0,234.0,0.0,2.0,0.0,232.0,0.0,0.0,0.0
44866,47.6,1838.0,1.0,0.0,25.0,1786.0,0.0,0.0,45.0
44902,31.1,5504.0,0.0,1794.0,301.0,3317.0,11.0,14.0,350.0
44023,47.4,17555.0,313.0,487.0,108.0,16633.0,0.0,0.0,122.0
44074,31.6,11487.0,498.0,1371.0,513.0,9005.0,23.0,0.0,557.0
44084,43.1,3454.0,0.0,12.0,25.0,3431.0,0.0,0.0,11.0
44105,37.0,36749.0,107.0,26460.0,1554.0,8454.0,40.0,0.0,1069.0
44106,28.5,25309.0,2863.0,10565.0,563.0,11003.0,43.0,4.0,724.0
44107,34.7,50351.0,1014.0,2810.0,2690.0,44193.0,130.0,0.0,1998.0
44109,35.1,40056.0,541.0,5942.0,11225.0,27465.0,260.0,6.0,2485.0
44115,26.3,8515.0,379.0,5597.0,398.0,2226.0,72.0,0.0,199.0
44117,50.9,9768.0,43.0,6974.0,78.0,2401.0,5.0,0.0,176.0
44666,49.1,2505.0,5.0,0.0,35.0,2491.0,0.0,0.0,9.0
44710,39.5,8585.0,30.0,1201.0,188.0,6870.0,0.0,0.0,393.0
44138,44.5,22271.0,661.0,330.0,623.0,20857.0,21.0,0.0,369.0
44217,41.9,3583.0,0.0,0.0,6.0,3537.0,0.0,0.0,46.0
44124,44.6,37341.0,1496.0,4554.0,1104.0,30116.0,103.0,0.0,737.0
44143,50.3,24085.0,1283.0,7034.0,498.0,15013.0,23.0,0.0,586.0
47227,38.1,2299.0,0.0,0.0,0.0,2299.0,0.0,0.0,0.0
